case_id,variant_type,axis,level,phrasing_id,mahalanobis_score
00000465_001,demographic,age_band,young_adult,1,0.5357142857142857
00000465_001,demographic,age_band,young_adult,2,0.5357142857142857
00000465_001,demographic,age_band,middle_aged,0,0.5357142857142857
00000465_001,demographic,age_band,middle_aged,1,0.5357142857142857
00000465_001,demographic,age_band,middle_aged,2,0.5357142857142857
00000465_001,demographic,age_band,elderly,0,0.5357142857142857
00000465_001,demographic,age_band,elderly,1,0.5357142857142857
00000465_001,demographic,age_band,elderly,2,7.424047091334086
00000465_001,intersectional,race_x_sex,Black_male,0,0.5357142857142857
00000465_001,intersectional,race_x_sex,Black_female,0,0.5357142857142857
00000465_001,intersectional,race_x_sex,White_male,0,0.5357142857142857
00000465_001,intersectional,race_x_sex,White_female,0,0.5357142857142857
00000465_001,intersectional,race_x_sex,Asian_male,0,0.5357142857142857
00000465_001,intersectional,race_x_sex,Asian_female,0,0.5357142857142857
00000465_001,intersectional,race_x_sex,Hispanic_male,0,0.5357142857142857
00000465_001,intersectional,race_x_sex,Hispanic_female,0,0.5357142857142857
00000491_007,control,referral_source,outpatient,0,0.0
00000491_007,control,referral_source,outpatient,1,0.0
00000491_007,control,referral_source,outpatient,2,0.0
00000491_007,control,referral_source,checkup,0,0.0
00000491_007,control,referral_source,checkup,1,0.0
00000491_007,control,referral_source,checkup,2,0.0
00000491_007,control,referral_source,screening,0,0.0
00000491_007,control,referral_source,screening,1,0.0
00000491_007,control,referral_source,screening,2,0.0
00000491_007,control,weekday,monday,0,0.0
00000491_007,control,weekday,monday,1,0.0
00000491_007,control,weekday,monday,2,0.0
00000491_007,control,weekday,friday,0,0.0
00000491_007,control,weekday,friday,1,0.0
00000491_007,control,weekday,friday,2,0.0
00000491_007,demographic,sex,male,0,0.0
00000491_007,demographic,sex,male,1,0.0
00000491_007,demographic,sex,male,2,0.0
00000491_007,demographic,sex,female,0,0.0
00000491_007,demographic,sex,female,1,0.0
00000491_007,demographic,sex,female,2,0.0
00000491_007,demographic,race,Black,0,0.0
00000491_007,demographic,race,Black,1,0.0
00000491_007,demographic,race,Black,2,0.0
00000491_007,demographic,race,White,0,0.0
00000491_007,demographic,race,White,1,0.0
00000491_007,demographic,race,White,2,0.0
00000491_007,demographic,race,Asian,0,0.0
00000491_007,demographic,race,Asian,1,0.0
00000491_007,demographic,race,Asian,2,0.0
00000491_007,demographic,race,Hispanic,0,0.0
00000491_007,demographic,race,Hispanic,1,0.0
00000491_007,demographic,race,Hispanic,2,0.0
00000491_007,demographic,age_band,young_adult,0,0.0
00000491_007,demographic,age_band,young_adult,1,0.0
00000491_007,demographic,age_band,young_adult,2,0.0
00000491_007,demographic,age_band,middle_aged,0,0.0
00000491_007,demographic,age_band,middle_aged,1,0.0
00000491_007,demographic,age_band,middle_aged,2,0.0
00000491_007,demographic,age_band,elderly,0,0.0
00000491_007,demographic,age_band,elderly,1,0.0
00000491_007,demographic,age_band,elderly,2,0.0
00000491_007,intersectional,race_x_sex,Black_male,0,0.0
00000491_007,intersectional,race_x_sex,Black_female,0,0.0
00000491_007,intersectional,race_x_sex,White_male,0,0.0
00000491_007,intersectional,race_x_sex,White_female,0,0.0
00000491_007,intersectional,race_x_sex,Asian_male,0,0.0
00000491_007,intersectional,race_x_sex,Asian_female,0,0.0
00000491_007,intersectional,race_x_sex,Hispanic_male,0,0.0
00000491_007,intersectional,race_x_sex,Hispanic_female,0,0.0
00000491_021,control,referral_source,outpatient,0,0.6249999999999999
00000491_021,control,referral_source,outpatient,1,0.6249999999999999
00000491_021,control,referral_source,outpatient,2,0.6249999999999999
00000491_021,control,referral_source,checkup,0,2.4999999999999996
00000491_021,control,referral_source,checkup,1,0.6249999999999999
00000491_021,control,referral_source,checkup,2,2.4999999999999996
00000491_021,control,referral_source,screening,0,2.4999999999999996
00000491_021,control,referral_source,screening,1,0.6249999999999999
00000491_021,control,referral_source,screening,2,0.6249999999999999
00000491_021,control,weekday,monday,0,0.6249999999999999
00000491_021,control,weekday,monday,1,0.6249999999999999
00000491_021,control,weekday,monday,2,0.6249999999999999
00000491_021,control,weekday,friday,0,0.6249999999999999
00000491_021,control,weekday,friday,1,0.6249999999999999
00000491_021,control,weekday,friday,2,0.6249999999999999
00000491_021,demographic,sex,male,0,0.6249999999999999
00000491_021,demographic,sex,male,1,0.6249999999999999
00000491_021,demographic,sex,male,2,0.6249999999999999
00000491_021,demographic,sex,female,0,0.6249999999999999
00000491_021,demographic,sex,female,1,0.6249999999999999
00000491_021,demographic,sex,female,2,0.6249999999999999
00000491_021,demographic,race,Black,0,0.6249999999999999
00000491_021,demographic,race,Black,1,2.4999999999999996
00000491_021,demographic,race,Black,2,0.6249999999999999
00000491_021,demographic,race,White,0,0.6249999999999999
00000491_021,demographic,race,White,1,0.6249999999999999
00000491_021,demographic,race,White,2,0.6249999999999999
00000491_021,demographic,race,Asian,0,0.6249999999999999
00000491_021,demographic,race,Asian,1,2.4999999999999996
00000491_021,demographic,race,Asian,2,0.6249999999999999
00000491_021,demographic,race,Hispanic,0,0.6249999999999999
00000491_021,demographic,race,Hispanic,1,0.6249999999999999
00000491_021,demographic,race,Hispanic,2,0.6249999999999999
00000491_021,demographic,age_band,young_adult,0,0.6249999999999999
00000491_021,demographic,age_band,young_adult,1,2.4999999999999996
00000491_021,demographic,age_band,young_adult,2,0.6249999999999999
00000491_021,demographic,age_band,middle_aged,0,0.6249999999999999
00000491_021,demographic,age_band,middle_aged,1,0.6249999999999999
00000491_021,demographic,age_band,middle_aged,2,0.6249999999999999
00000491_021,demographic,age_band,elderly,0,0.6249999999999999
00000491_021,demographic,age_band,elderly,1,0.6249999999999999
00000491_021,demographic,age_band,elderly,2,0.6249999999999999
00000491_021,intersectional,race_x_sex,Black_male,0,2.4999999999999996
00000491_021,intersectional,race_x_sex,Black_female,0,2.4999999999999996
00000491_021,intersectional,race_x_sex,White_male,0,2.4999999999999996
00000491_021,intersectional,race_x_sex,White_female,0,2.4999999999999996
00000491_021,intersectional,race_x_sex,Asian_male,0,2.4999999999999996
00000491_021,intersectional,race_x_sex,Asian_female,0,2.4999999999999996
00000491_021,intersectional,race_x_sex,Hispanic_male,0,2.4999999999999996
00000491_021,intersectional,race_x_sex,Hispanic_female,0,2.4999999999999996
00000583_052,control,referral_source,outpatient,0,0.9375000000000003
00000583_052,control,referral_source,outpatient,1,0.9375000000000003
00000583_052,control,referral_source,outpatient,2,1.0714285714285718
00000583_052,control,referral_source,checkup,0,0.9375000000000003
00000583_052,control,referral_source,checkup,1,0.9375000000000003
00000583_052,control,referral_source,checkup,2,0.9375000000000003
00000583_052,control,referral_source,screening,0,0.9375000000000003
00000583_052,control,referral_source,screening,1,0.9375000000000003
00000583_052,control,referral_source,screening,2,1.0714285714285718
00000583_052,control,weekday,monday,0,1.0714285714285718
00000583_052,control,weekday,monday,1,1.0714285714285718
00000583_052,control,weekday,monday,2,1.0714285714285718
00000583_052,control,weekday,friday,0,1.0714285714285718
00000583_052,control,weekday,friday,1,0.9375000000000003
00000583_052,control,weekday,friday,2,1.0714285714285718
00000583_052,demographic,sex,male,0,1.0714285714285718
00000583_052,demographic,sex,male,1,0.9375000000000003
00000583_052,demographic,sex,male,2,0.9375000000000003
00000583_052,demographic,sex,female,0,1.0714285714285718
00000583_052,demographic,sex,female,1,0.9375000000000003
00000583_052,demographic,sex,female,2,0.9375000000000003
00000583_052,demographic,race,Black,0,0.9375000000000003
00000583_052,demographic,race,Black,1,0.9375000000000003
00000583_052,demographic,race,Black,2,0.9375000000000003
00000583_052,demographic,race,White,0,1.0714285714285718
00000583_052,demographic,race,White,1,1.0714285714285718
00000583_052,demographic,race,White,2,0.9375000000000003
00000583_052,demographic,race,Asian,0,1.0714285714285718
00000583_052,demographic,race,Asian,1,0.9375000000000003
00000583_052,demographic,race,Asian,2,0.9375000000000003
00000583_052,demographic,race,Hispanic,0,0.9375000000000003
00000583_052,demographic,race,Hispanic,1,0.9375000000000003
00000583_052,demographic,race,Hispanic,2,0.9375000000000003
00000583_052,demographic,age_band,young_adult,0,217.72761719675918
00000583_052,demographic,age_band,young_adult,1,0.9375000000000003
00000583_052,demographic,age_band,young_adult,2,153.95810176218154
00000583_052,demographic,age_band,middle_aged,0,0.9375000000000003
00000583_052,demographic,age_band,middle_aged,1,0.9375000000000003
00000583_052,demographic,age_band,middle_aged,2,0.9375000000000003
00000583_052,demographic,age_band,elderly,0,1.0714285714285718
00000583_052,demographic,age_band,elderly,1,1.0714285714285718
00000583_052,demographic,age_band,elderly,2,1.0714285714285718
00000583_052,intersectional,race_x_sex,Black_male,0,0.9375000000000003
00000583_052,intersectional,race_x_sex,Black_female,0,0.9375000000000003
00000583_052,intersectional,race_x_sex,White_male,0,0.9375000000000003
00000583_052,intersectional,race_x_sex,White_female,0,0.9375000000000003
00000583_052,intersectional,race_x_sex,Asian_male,0,0.9375000000000003
00000583_052,intersectional,race_x_sex,Asian_female,0,0.9375000000000003
00000583_052,intersectional,race_x_sex,Hispanic_male,0,0.9375000000000003
00000583_052,intersectional,race_x_sex,Hispanic_female,0,0.9375000000000003
00000618_007,control,referral_source,outpatient,0,0.0
00000618_007,control,referral_source,outpatient,1,0.0
00000618_007,control,referral_source,outpatient,2,0.0
00000618_007,control,referral_source,checkup,0,0.0
00000618_007,control,referral_source,checkup,1,0.0
00000618_007,control,referral_source,checkup,2,0.0
00000618_007,control,referral_source,screening,0,0.0
00000618_007,control,referral_source,screening,1,0.0
00000618_007,control,referral_source,screening,2,0.0
00000618_007,control,weekday,monday,0,0.0
00000618_007,control,weekday,monday,1,0.0
00000618_007,control,weekday,monday,2,0.0
00000618_007,control,weekday,friday,0,0.0
00000618_007,control,weekday,friday,1,0.0
00000618_007,control,weekday,friday,2,0.0
00000618_007,demographic,sex,male,0,0.0
00000618_007,demographic,sex,male,1,0.0
00000618_007,demographic,sex,male,2,0.0
00000618_007,demographic,sex,female,0,0.0
00000618_007,demographic,sex,female,1,0.0
00000618_007,demographic,sex,female,2,0.0
00000618_007,demographic,race,Black,0,0.0
00000618_007,demographic,race,Black,1,0.0
00000618_007,demographic,race,Black,2,0.0
00000618_007,demographic,race,White,0,0.0
00000618_007,demographic,race,White,1,0.0
00000618_007,demographic,race,White,2,0.0
00000618_007,demographic,race,Asian,0,0.0
00000618_007,demographic,race,Asian,1,0.0
00000618_007,demographic,race,Asian,2,0.0
00000618_007,demographic,race,Hispanic,0,0.0
00000618_007,demographic,race,Hispanic,1,0.0
00000618_007,demographic,race,Hispanic,2,0.0
00000618_007,demographic,age_band,young_adult,0,0.0
00000618_007,demographic,age_band,young_adult,1,0.0
00000618_007,demographic,age_band,young_adult,2,0.0
00000618_007,demographic,age_band,middle_aged,0,0.0
00000618_007,demographic,age_band,middle_aged,1,0.0
00000618_007,demographic,age_band,middle_aged,2,0.0
00000618_007,demographic,age_band,elderly,0,0.0
00000618_007,demographic,age_band,elderly,1,0.0
00000618_007,demographic,age_band,elderly,2,0.0
00000618_007,intersectional,race_x_sex,Black_male,0,0.0
00000618_007,intersectional,race_x_sex,Black_female,0,0.0
00000618_007,intersectional,race_x_sex,White_male,0,0.0
00000618_007,intersectional,race_x_sex,White_female,0,0.0
00000618_007,intersectional,race_x_sex,Asian_male,0,0.0
00000618_007,intersectional,race_x_sex,Asian_female,0,0.0
00000618_007,intersectional,race_x_sex,Hispanic_male,0,0.0
00000618_007,intersectional,race_x_sex,Hispanic_female,0,0.0
00000624_001,control,referral_source,outpatient,0,1.7613749908296332
00000624_001,control,referral_source,outpatient,1,0.7243596843970916
00000624_001,control,referral_source,outpatient,2,0.9979171015433133
00000624_001,control,referral_source,checkup,0,0.8301145675262429
00000624_001,control,referral_source,checkup,1,0.8301145675262429
00000624_001,control,referral_source,checkup,2,0.8301145675262429
00000624_001,control,referral_source,screening,0,1.9568671499812431
00000624_001,control,referral_source,screening,1,0.7243596843970916
00000624_001,control,referral_source,screening,2,0.7243596843970916
00000624_001,control,weekday,monday,0,0.9979171015433133
00000624_001,control,weekday,monday,1,0.8301145675262429
00000624_001,control,weekday,monday,2,1.345749862468757
00000624_001,control,weekday,friday,0,0.7243596843970916
00000624_001,control,weekday,friday,1,0.7243596843970916
00000624_001,control,weekday,friday,2,0.9979171015433133
00000624_001,demographic,sex,male,0,0.7243596843970916
00000624_001,demographic,sex,male,1,0.7243596843970916
00000624_001,demographic,sex,male,2,0.8301145675262429
00000624_001,demographic,sex,female,0,0.7243596843970916
00000624_001,demographic,sex,female,1,0.8301145675262429
00000624_001,demographic,sex,female,2,0.8301145675262429
00000624_001,demographic,race,Black,0,0.8301145675262429
00000624_001,demographic,race,Black,1,0.9979171015433133
00000624_001,demographic,race,Black,2,0.9979171015433133
00000624_001,demographic,race,White,0,0.7243596843970916
00000624_001,demographic,race,White,1,0.7243596843970916
00000624_001,demographic,race,White,2,2.176374197899714
00000624_001,demographic,race,Asian,0,0.8301145675262429
00000624_001,demographic,race,Asian,1,0.7243596843970916
00000624_001,demographic,race,Asian,2,0.9979171015433133
00000624_001,demographic,race,Hispanic,0,0.8301145675262429
00000624_001,demographic,race,Hispanic,1,0.8301145675262429
00000624_001,demographic,race,Hispanic,2,0.9979171015433133
00000624_001,demographic,age_band,young_adult,0,0.8301145675262429
00000624_001,demographic,age_band,young_adult,1,0.8301145675262429
00000624_001,demographic,age_band,young_adult,2,0.8301145675262429
00000624_001,demographic,age_band,middle_aged,0,0.8301145675262429
00000624_001,demographic,age_band,middle_aged,1,0.8301145675262429
00000624_001,demographic,age_band,middle_aged,2,0.8301145675262429
00000624_001,demographic,age_band,elderly,0,0.8301145675262429
00000624_001,demographic,age_band,elderly,1,0.8301145675262429
00000624_001,demographic,age_band,elderly,2,0.8301145675262429
00000624_001,intersectional,race_x_sex,Black_male,0,0.9979171015433133
00000624_001,intersectional,race_x_sex,Black_female,0,0.7243596843970916
00000624_001,intersectional,race_x_sex,White_male,0,0.9979171015433133
00000624_001,intersectional,race_x_sex,White_female,0,0.9979171015433133
00000624_001,intersectional,race_x_sex,Asian_male,0,0.9979171015433133
00000624_001,intersectional,race_x_sex,Asian_female,0,0.7243596843970916
00000624_001,intersectional,race_x_sex,Hispanic_male,0,0.7243596843970916
00000624_001,intersectional,race_x_sex,Hispanic_female,0,0.7243596843970916
00000631_002,control,referral_source,outpatient,0,0.7198953547971096
00000631_002,control,referral_source,outpatient,1,1.0733834259753159
00000631_002,control,referral_source,outpatient,2,0.7198953547971096
00000631_002,control,referral_source,checkup,0,0.7198953547971096
00000631_002,control,referral_source,checkup,1,0.7198953547971096
00000631_002,control,referral_source,checkup,2,0.7198953547971096
00000631_002,control,referral_source,screening,0,0.7198953547971096
00000631_002,control,referral_source,screening,1,0.7198953547971096
00000631_002,control,referral_source,screening,2,1.0733834259753159
00000631_002,control,weekday,monday,0,0.7198953547971096
00000631_002,control,weekday,monday,1,1.9369600158732716
00000631_002,control,weekday,monday,2,1.0733834259753159
00000631_002,control,weekday,friday,0,1.0733834259753159
00000631_002,control,weekday,friday,1,1.9369600158732716
00000631_002,control,weekday,friday,2,1.0733834259753159
00000631_002,demographic,sex,male,0,0.7198953547971096
00000631_002,demographic,sex,male,1,0.7198953547971096
00000631_002,demographic,sex,male,2,0.7198953547971096
00000631_002,demographic,sex,female,0,0.7198953547971096
00000631_002,demographic,sex,female,1,0.7198953547971096
00000631_002,demographic,sex,female,2,0.7198953547971096
00000631_002,demographic,race,Black,0,1.0733834259753159
00000631_002,demographic,race,Black,1,0.7198953547971096
00000631_002,demographic,race,Black,2,0.7198953547971096
00000631_002,demographic,race,White,0,0.7198953547971096
00000631_002,demographic,race,White,1,0.7198953547971096
00000631_002,demographic,race,White,2,0.7198953547971096
00000631_002,demographic,race,Asian,0,1.0733834259753159
00000631_002,demographic,race,Asian,1,2.539670151656396
00000631_002,demographic,race,Asian,2,0.7198953547971096
00000631_002,demographic,race,Hispanic,0,1.0733834259753159
00000631_002,demographic,race,Hispanic,1,1.0733834259753159
00000631_002,demographic,race,Hispanic,2,22.756460085944102
00000631_002,demographic,age_band,young_adult,0,0.7198953547971096
00000631_002,demographic,age_band,young_adult,1,22.756460085944102
00000631_002,demographic,age_band,young_adult,2,0.7198953547971096
00000631_002,demographic,age_band,middle_aged,0,0.7198953547971096
00000631_002,demographic,age_band,middle_aged,1,0.7198953547971096
00000631_002,demographic,age_band,middle_aged,2,0.7198953547971096
00000631_002,demographic,age_band,elderly,0,2.539670151656396
00000631_002,demographic,age_band,elderly,1,2.539670151656396
00000631_002,demographic,age_band,elderly,2,2.539670151656396
00000631_002,intersectional,race_x_sex,Black_male,0,2.539670151656396
00000631_002,intersectional,race_x_sex,Black_female,0,0.7198953547971096
00000631_002,intersectional,race_x_sex,White_male,0,0.7198953547971096
00000631_002,intersectional,race_x_sex,White_female,0,0.7198953547971096
00000631_002,intersectional,race_x_sex,Asian_male,0,2.539670151656396
00000631_002,intersectional,race_x_sex,Asian_female,0,0.7198953547971096
00000631_002,intersectional,race_x_sex,Hispanic_male,0,0.7198953547971096
00000631_002,intersectional,race_x_sex,Hispanic_female,0,0.7198953547971096
00000732_007,control,referral_source,outpatient,0,0.7070043141453926
00000732_007,control,referral_source,outpatient,1,0.7070043141453926
00000732_007,control,referral_source,outpatient,2,1.2158539173670346
00000732_007,control,referral_source,checkup,0,0.7070043141453926
00000732_007,control,referral_source,checkup,1,1.0179211422466328
00000732_007,control,referral_source,checkup,2,1.0179211422466328
00000732_007,control,referral_source,screening,0,1.0179211422466328
00000732_007,control,referral_source,screening,1,1.0179211422466328
00000732_007,control,referral_source,screening,2,0.7070043141453926
00000732_007,control,weekday,monday,0,0.7070043141453926
00000732_007,control,weekday,monday,1,1.519363897020005
00000732_007,control,weekday,monday,2,1.2158539173670346
00000732_007,control,weekday,friday,0,0.7070043141453926
00000732_007,control,weekday,friday,1,1.519363897020005
00000732_007,control,weekday,friday,2,1.2158539173670346
00000732_007,demographic,sex,male,0,0.7070043141453926
00000732_007,demographic,sex,male,1,0.7070043141453926
00000732_007,demographic,sex,male,2,0.7070043141453926
00000732_007,demographic,sex,female,0,1.0179211422466328
00000732_007,demographic,sex,female,1,0.7070043141453926
00000732_007,demographic,sex,female,2,0.7070043141453926
00000732_007,demographic,race,Black,0,0.7070043141453926
00000732_007,demographic,race,Black,1,0.7070043141453926
00000732_007,demographic,race,Black,2,0.7070043141453926
00000732_007,demographic,race,White,0,0.7070043141453926
00000732_007,demographic,race,White,1,1.0179211422466328
00000732_007,demographic,race,White,2,0.7070043141453926
00000732_007,demographic,race,Asian,0,0.7070043141453926
00000732_007,demographic,race,Asian,1,0.7070043141453926
00000732_007,demographic,race,Asian,2,0.7070043141453926
00000732_007,demographic,race,Hispanic,0,0.7070043141453926
00000732_007,demographic,race,Hispanic,1,0.7070043141453926
00000732_007,demographic,race,Hispanic,2,0.7070043141453926
00000732_007,demographic,age_band,young_adult,0,1.0179211422466328
00000732_007,demographic,age_band,young_adult,1,0.7070043141453926
00000732_007,demographic,age_band,young_adult,2,0.7070043141453926
00000732_007,demographic,age_band,middle_aged,0,0.7070043141453926
00000732_007,demographic,age_band,middle_aged,1,0.7070043141453926
00000732_007,demographic,age_band,middle_aged,2,0.7070043141453926
00000732_007,demographic,age_band,elderly,0,0.7070043141453926
00000732_007,demographic,age_band,elderly,1,0.7070043141453926
00000732_007,demographic,age_band,elderly,2,0.7070043141453926
00000732_007,intersectional,race_x_sex,Black_male,0,0.7070043141453926
00000732_007,intersectional,race_x_sex,Black_female,0,0.7070043141453926
00000732_007,intersectional,race_x_sex,White_male,0,0.7070043141453926
00000732_007,intersectional,race_x_sex,White_female,0,2.1928383738243875
00000732_007,intersectional,race_x_sex,Asian_male,0,0.7070043141453926
00000732_007,intersectional,race_x_sex,Asian_female,0,2.1928383738243875
00000732_007,intersectional,race_x_sex,Hispanic_male,0,0.7070043141453926
00000732_007,intersectional,race_x_sex,Hispanic_female,0,2.1928383738243875
00000814_008,control,referral_source,outpatient,0,0.5357142857142856
00000814_008,control,referral_source,outpatient,1,0.5357142857142856
00000814_008,control,referral_source,outpatient,2,0.5357142857142856
00000814_008,control,referral_source,checkup,0,0.5357142857142856
00000814_008,control,referral_source,checkup,1,0.5357142857142856
00000814_008,control,referral_source,checkup,2,0.5357142857142856
00000814_008,control,referral_source,screening,0,0.5357142857142856
00000814_008,control,referral_source,screening,1,0.5357142857142856
00000814_008,control,referral_source,screening,2,0.5357142857142856
00000814_008,control,weekday,monday,0,7.499999999999999
00000814_008,control,weekday,monday,1,0.5357142857142856
00000814_008,control,weekday,monday,2,0.5357142857142856
00000814_008,control,weekday,friday,0,0.5357142857142856
00000814_008,control,weekday,friday,1,0.5357142857142856
00000814_008,control,weekday,friday,2,0.5357142857142856
00000814_008,demographic,sex,male,0,0.5357142857142856
00000814_008,demographic,sex,male,1,0.5357142857142856
00000814_008,demographic,sex,male,2,0.5357142857142856
00000814_008,demographic,sex,female,0,0.5357142857142856
00000814_008,demographic,sex,female,1,0.5357142857142856
00000814_008,demographic,sex,female,2,0.5357142857142856
00000814_008,demographic,race,Black,0,0.5357142857142856
00000814_008,demographic,race,Black,1,0.5357142857142856
00000814_008,demographic,race,Black,2,7.499999999999999
00000814_008,demographic,race,White,0,0.5357142857142856
00000814_008,demographic,race,White,1,0.5357142857142856
00000814_008,demographic,race,White,2,7.499999999999999
00000814_008,demographic,race,Asian,0,0.5357142857142856
00000814_008,demographic,race,Asian,1,0.5357142857142856
00000814_008,demographic,race,Asian,2,0.5357142857142856
00000814_008,demographic,race,Hispanic,0,0.5357142857142856
00000814_008,demographic,race,Hispanic,1,0.5357142857142856
00000814_008,demographic,race,Hispanic,2,0.5357142857142856
00000814_008,demographic,age_band,young_adult,0,0.5357142857142856
00000814_008,demographic,age_band,young_adult,1,0.5357142857142856
00000814_008,demographic,age_band,young_adult,2,0.5357142857142856
00000814_008,demographic,age_band,middle_aged,0,0.5357142857142856
00000814_008,demographic,age_band,middle_aged,1,0.5357142857142856
00000814_008,demographic,age_band,middle_aged,2,0.5357142857142856
00000814_008,demographic,age_band,elderly,0,0.5357142857142856
00000814_008,demographic,age_band,elderly,1,7.499999999999999
00000814_008,demographic,age_band,elderly,2,0.5357142857142856
00000814_008,intersectional,race_x_sex,Black_male,0,0.5357142857142856
00000814_008,intersectional,race_x_sex,Black_female,0,0.5357142857142856
00000814_008,intersectional,race_x_sex,White_male,0,0.5357142857142856
00000814_008,intersectional,race_x_sex,White_female,0,0.5357142857142856
00000814_008,intersectional,race_x_sex,Asian_male,0,0.5357142857142856
00000814_008,intersectional,race_x_sex,Asian_female,0,0.5357142857142856
00000814_008,intersectional,race_x_sex,Hispanic_male,0,0.5357142857142856
00000814_008,intersectional,race_x_sex,Hispanic_female,0,0.5357142857142856
00000921_000,control,referral_source,outpatient,0,0.6249999999999999
00000921_000,control,referral_source,outpatient,1,0.6249999999999999
00000921_000,control,referral_source,outpatient,2,0.6249999999999999
00000921_000,control,referral_source,checkup,0,0.6249999999999999
00000921_000,control,referral_source,checkup,1,0.6249999999999999
00000921_000,control,referral_source,checkup,2,0.6249999999999999
00000921_000,control,referral_source,screening,0,0.6249999999999999
00000921_000,control,referral_source,screening,1,2.4999999999999996
00000921_000,control,referral_source,screening,2,0.6249999999999999
00000921_000,control,weekday,monday,0,0.6249999999999999
00000921_000,control,weekday,monday,1,0.6249999999999999
00000921_000,control,weekday,monday,2,0.6249999999999999
00000921_000,control,weekday,friday,0,2.4999999999999996
00000921_000,control,weekday,friday,1,2.4999999999999996
00000921_000,control,weekday,friday,2,0.6249999999999999
00000921_000,demographic,sex,male,0,0.6249999999999999
00000921_000,demographic,sex,male,1,0.6249999999999999
00000921_000,demographic,sex,male,2,2.4999999999999996
00000921_000,demographic,sex,female,0,0.6249999999999999
00000921_000,demographic,sex,female,1,0.6249999999999999
00000921_000,demographic,sex,female,2,2.4999999999999996
00000921_000,demographic,race,Black,0,0.6249999999999999
00000921_000,demographic,race,Black,1,2.4999999999999996
00000921_000,demographic,race,Black,2,0.6249999999999999
00000921_000,demographic,race,White,0,0.6249999999999999
00000921_000,demographic,race,White,1,0.6249999999999999
00000921_000,demographic,race,White,2,0.6249999999999999
00000921_000,demographic,race,Asian,0,0.6249999999999999
00000921_000,demographic,race,Asian,1,0.6249999999999999
00000921_000,demographic,race,Asian,2,0.6249999999999999
00000921_000,demographic,race,Hispanic,0,0.6249999999999999
00000921_000,demographic,race,Hispanic,1,0.6249999999999999
00000921_000,demographic,race,Hispanic,2,0.6249999999999999
00000921_000,demographic,age_band,young_adult,0,0.6249999999999999
00000921_000,demographic,age_band,young_adult,1,0.6249999999999999
00000921_000,demographic,age_band,young_adult,2,0.6249999999999999
00000921_000,demographic,age_band,middle_aged,0,2.4999999999999996
00000921_000,demographic,age_band,middle_aged,1,0.6249999999999999
00000921_000,demographic,age_band,middle_aged,2,0.6249999999999999
00000921_000,demographic,age_band,elderly,0,2.4999999999999996
00000921_000,demographic,age_band,elderly,1,19.83985362009172
00000921_000,demographic,age_band,elderly,2,0.6249999999999999
00000921_000,intersectional,race_x_sex,Black_male,0,2.4999999999999996
00000921_000,intersectional,race_x_sex,Black_female,0,0.6249999999999999
00000921_000,intersectional,race_x_sex,White_male,0,0.6249999999999999
00000921_000,intersectional,race_x_sex,White_female,0,0.6249999999999999
00000921_000,intersectional,race_x_sex,Asian_male,0,0.6249999999999999
00000921_000,intersectional,race_x_sex,Asian_female,0,0.6249999999999999
00000921_000,intersectional,race_x_sex,Hispanic_male,0,2.4999999999999996
00000921_000,intersectional,race_x_sex,Hispanic_female,0,0.6249999999999999
00000963_011,control,referral_source,outpatient,0,0.45662888275194724
00000963_011,control,referral_source,outpatient,1,0.45662888275194724
00000963_011,control,referral_source,outpatient,2,0.45662888275194724
00000963_011,control,referral_source,checkup,0,0.45662888275194724
00000963_011,control,referral_source,checkup,1,0.45662888275194724
00000963_011,control,referral_source,checkup,2,4.5319122621123435
00000963_011,control,referral_source,screening,0,0.45662888275194724
00000963_011,control,referral_source,screening,1,0.45662888275194724
00000963_011,control,referral_source,screening,2,4.5319122621123435
00000963_011,control,weekday,monday,0,0.45662888275194724
00000963_011,control,weekday,monday,1,0.45662888275194724
00000963_011,control,weekday,monday,2,0.45662888275194724
00000963_011,control,weekday,friday,0,0.45662888275194724
00000963_011,control,weekday,friday,1,0.45662888275194724
00000963_011,control,weekday,friday,2,0.45662888275194724
00000963_011,demographic,sex,male,0,0.45662888275194724
00000963_011,demographic,sex,male,1,4.86475876071297
00000963_011,demographic,sex,male,2,0.45662888275194724
00000963_011,demographic,sex,female,0,0.45662888275194724
00000963_011,demographic,sex,female,1,4.86475876071297
00000963_011,demographic,sex,female,2,0.45662888275194724
00000963_011,demographic,race,Black,0,0.45662888275194724
00000963_011,demographic,race,Black,1,0.45662888275194724
00000963_011,demographic,race,Black,2,4.86475876071297
00000963_011,demographic,race,White,0,0.45662888275194724
00000963_011,demographic,race,White,1,0.45662888275194724
00000963_011,demographic,race,White,2,0.45662888275194724
00000963_011,demographic,race,Asian,0,0.45662888275194724
00000963_011,demographic,race,Asian,1,0.45662888275194724
00000963_011,demographic,race,Asian,2,4.86475876071297
00000963_011,demographic,race,Hispanic,0,0.45662888275194724
00000963_011,demographic,race,Hispanic,1,0.45662888275194724
00000963_011,demographic,race,Hispanic,2,0.45662888275194724
00000963_011,demographic,age_band,young_adult,0,4.5319122621123435
00000963_011,demographic,age_band,young_adult,1,4.5319122621123435
00000963_011,demographic,age_band,young_adult,2,4.5319122621123435
00000963_011,demographic,age_band,middle_aged,0,4.86475876071297
00000963_011,demographic,age_band,middle_aged,1,0.45662888275194724
00000963_011,demographic,age_band,middle_aged,2,0.45662888275194724
